,bar_count,battery_level,bench_count,bike_score,bus_count,captive,city,clds,code,elevation,housing_units,id,land_area_in_sqmi,latitude,longitude,nest_id,park_count,parking_count,point,pop_density,population,precip,radius_in_miles,states,supermarket_count_1000m,temp,timestamp,uv_index,walk_score,water_area_in_sqmi,weekday,wspd,zip_code
2765,0,98,0,74,1,False,Atlanta,FEW,,316.7193298,1749.0,290cf520-86fc-4c47-8e48-0cb401347436,1.04,33.75493167,-84.391685,e0753896-052d-4d48-a3e2-d5f75aab0573,18,0,"(33.75493167, -84.391685)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2766,0,90,0,82,0,False,Atlanta,FEW,,303.30133060000014,1749.0,92736498-13e9-47a7-8b3f-1e9b9562f9cf,1.04,33.75673333,-84.382065,636c38ca-fa1e-4678-921e-2e6b50201a27,21,5,"(33.75673333, -84.382065)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2767,1,85,0,84,1,False,Atlanta,FEW,,320.4401855,1749.0,9d45a333-5830-4343-97af-889892b4b9da,1.04,33.75706167,-84.39024333,979a2645-ebea-4c04-8b18-3e7d5bbb284e,17,5,"(33.75706167, -84.39024333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2768,0,100,0,76,1,False,Atlanta,FEW,,322.7752686,1749.0,cc49f697-e3a1-458a-808a-2a62c9a23c62,1.04,33.75592833,-84.39126667,2af8cad8-9b97-4dbf-abc3-5b0d5281a696,17,1,"(33.75592833, -84.39126667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2769,0,100,0,76,1,False,Atlanta,FEW,,322.6044617,1749.0,5220fc37-4a79-45a2-922e-3d65f2ec6985,1.04,33.75584833,-84.39132,98a14c1c-8d2e-4264-b649-364ef7433fd5,17,0,"(33.75584833, -84.39132)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2770,0,97,0,76,1,False,Atlanta,FEW,,322.7653503,1749.0,be0dd95f-2bac-4f0f-953e-6fd8b3315f48,1.04,33.756,-84.39122833,2af8cad8-9b97-4dbf-abc3-5b0d5281a696,17,1,"(33.756, -84.39122833)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2771,1,61,0,84,0,False,Atlanta,FEW,,319.9270935,1749.0,16a47b1a-dff1-4912-b034-d3c41fa42b92,1.04,33.75747,-84.38977,,17,7,"(33.75747, -84.38977)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2772,0,92,0,78,0,False,Atlanta,FEW,,303.73641969999994,1749.0,1f7b8000-d3e5-4084-b3c4-5fc968d2cfac,1.04,33.756805,-84.38201167,636c38ca-fa1e-4678-921e-2e6b50201a27,21,3,"(33.756805, -84.38201167)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2773,0,37,0,75,0,False,Atlanta,FEW,,319.5458984,1749.0,6273e171-069d-4c5d-9ae5-8f5b3deba018,1.04,33.75848,-84.38590167,,14,7,"(33.75848, -84.38590167)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2774,0,55,0,85,0,False,Atlanta,FEW,,323.796936,1749.0,852d62ab-d58e-4864-972d-25dcc1b41c04,1.04,33.75820368,-84.38830271,,15,6,"(33.75820368, -84.38830271)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,98,0.0,4,19.0,30303
2775,1,88,0,84,1,False,Atlanta,FEW,,319.0809937,1749.0,267ba9e0-bfbc-4c4f-b7db-26f3cbf9a918,1.04,33.757225,-84.39023667,979a2645-ebea-4c04-8b18-3e7d5bbb284e,17,6,"(33.757225, -84.39023667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2776,1,45,0,84,0,False,Atlanta,FEW,,319.7694702,1749.0,e42e9b0b-904e-4792-ab5f-dd22e94c1c1f,1.04,33.75756,-84.38976333,,16,8,"(33.75756, -84.38976333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2777,0,52,0,77,0,False,Atlanta,FEW,,328.4736328,1749.0,22c135e3-2228-4545-9259-3d39451b3d9f,1.04,33.75838211,-84.38764938,,14,5,"(33.75838211, -84.38764938)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2778,1,87,0,84,0,False,Atlanta,FEW,,319.5920105,1749.0,c7ac5e16-496f-4f86-85f2-d51af59fd1d3,1.04,33.757617100000004,-84.38977017,,16,8,"(33.757617100000004, -84.38977017)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2779,1,85,0,84,0,False,Atlanta,FEW,,319.5745543999999,1749.0,1f90cb6b-20ad-4536-b505-bf2ed9317f0c,1.04,33.75758,-84.38987,,16,8,"(33.75758, -84.38987)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2780,0,100,0,78,0,False,Atlanta,FEW,,303.5102234,1749.0,a99110b4-083c-4c67-9f93-0ec43478567d,1.04,33.75702667,-84.38200333,,21,3,"(33.75702667, -84.38200333)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2781,0,99,0,78,0,False,Atlanta,FEW,,303.3919678000001,1749.0,9a5271a8-c682-4a66-b521-4563134f7ac4,1.04,33.75712667,-84.38205667,,21,4,"(33.75712667, -84.38205667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2782,0,57,0,84,0,False,Atlanta,FEW,,319.6101379,1749.0,29954f31-9779-44ac-90b1-46dd1aa6ee06,1.04,33.75764833,-84.38996167,,16,8,"(33.75764833, -84.38996167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2783,0,40,0,78,0,False,Atlanta,FEW,,323.155304,1749.0,ca910bec-2448-4aad-bc0e-c22008446cb0,1.04,33.758385,-84.38851167,,15,5,"(33.758385, -84.38851167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2784,0,62,0,78,0,False,Atlanta,FEW,,322.1937256,1749.0,34b9e57a-201c-47b0-9eea-0a30fab595e0,1.04,33.758334999999995,-84.38871,,14,6,"(33.758334999999995, -84.38871)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2785,1,64,0,76,1,False,Atlanta,FEW,,322.3281555000001,1749.0,09d1e840-4489-4aec-b7e0-82c465eb067c,1.04,33.75716,-84.39079333,,17,4,"(33.75716, -84.39079333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2786,0,64,0,84,0,False,Atlanta,FEW,,319.0665588,1749.0,bdfe4be6-2092-4216-a941-4be4b7b87a73,1.04,33.75787333,-84.38987,,15,9,"(33.75787333, -84.38987)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2787,0,100,0,78,0,False,Atlanta,FEW,,304.7194214,1749.0,93d593fc-a922-4e2b-9052-11416dcbb3a2,1.04,33.757325,-84.38196500000002,,21,3,"(33.757325, -84.38196500000002)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2788,0,48,0,66,1,False,Atlanta,FEW,,311.61471560000007,1749.0,60f2b1d4-e9bc-4a33-b473-39e49696e399,1.04,33.75071667,-84.39134167,,17,3,"(33.75071667, -84.39134167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,96,0.0,4,19.0,30303
2789,0,61,0,76,1,False,Atlanta,FEW,,322.0162964,1749.0,f59cdcd7-fed8-4e7c-9f19-0aee2a1f1170,1.04,33.756985,-84.39131167,,17,4,"(33.756985, -84.39131167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2790,0,71,0,83,0,False,Atlanta,FEW,,299.2725525,1749.0,0fc80f89-0019-46af-b767-0dddc9f2802e,1.04,33.75450759,-84.3800438,,22,1,"(33.75450759, -84.3800438)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2791,0,65,0,69,0,False,Atlanta,FEW,,300.6099548,1749.0,687b3695-d505-4f91-a7fc-ef826e1a17e1,1.04,33.75724,-84.3815,,21,4,"(33.75724, -84.3815)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2792,0,64,0,69,1,False,Atlanta,FEW,,319.7019348,1749.0,319a8dd8-d61d-4783-86ff-526bc8023e2d,1.04,33.75175833,-84.39231167,,18,3,"(33.75175833, -84.39231167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2793,0,64,0,76,1,False,Atlanta,FEW,,321.9912109,1749.0,3785934c-3fd2-48a3-bc92-43147067bc94,1.04,33.75738167,-84.39108333,,17,4,"(33.75738167, -84.39108333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2794,0,60,0,76,1,False,Atlanta,FEW,,321.8906555000001,1749.0,bba5d91a-774f-433a-9149-7984f688a550,1.04,33.75715333,-84.39132667,,17,4,"(33.75715333, -84.39132667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2795,0,72,0,84,0,False,Atlanta,FEW,,319.1678162,1749.0,5a50c2d5-d15e-4e37-85b9-c771f033e236,1.04,33.75805667,-84.39022833,,15,8,"(33.75805667, -84.39022833)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,97,0.0,4,19.0,30303
2796,0,78,0,76,0,False,Atlanta,FEW,,312.1484375,1749.0,60d6eba7-51a4-40ee-b2ba-a6c582a9db78,1.04,33.75860167,-84.38343833,d3e91e59-9daf-44ee-add1-7654df83e4fd,18,3,"(33.75860167, -84.38343833)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2797,0,87,0,69,1,False,Atlanta,FEW,,316.0125732,1749.0,f0dbc816-447a-40da-b288-61219d4bcd5a,1.04,33.75343667,-84.39290667,3004fab2-c39d-426e-a6cf-26f7e7e7ba7d,17,1,"(33.75343667, -84.39290667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2798,0,96,0,78,0,False,Atlanta,FEW,,306.3723755,1749.0,e3d9b0a1-4e3e-4543-8d84-16a23a9536d6,1.04,33.75808,-84.38230167,,18,2,"(33.75808, -84.38230167)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2799,0,89,0,78,0,False,Atlanta,FEW,,306.8147278,1749.0,7440ec7f-3c26-46b0-a966-cfe8adbe0942,1.04,33.75811833,-84.38234,,18,3,"(33.75811833, -84.38234)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2800,0,85,0,69,1,False,Atlanta,FEW,,316.0895691,1749.0,cc3d9a64-cf35-42de-a298-360542f33aa4,1.04,33.75354333,-84.39295167,3004fab2-c39d-426e-a6cf-26f7e7e7ba7d,17,1,"(33.75354333, -84.39295167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2801,0,92,0,76,1,False,Atlanta,FEW,,323.9291992,1749.0,e940760c-604e-4610-9ada-22e81d4db082,1.04,33.75644667,-84.39211333,4e041387-b89e-4571-a52c-f14de9859dd9,18,2,"(33.75644667, -84.39211333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2802,0,100,0,69,1,False,Atlanta,FEW,,313.9568481,1749.0,697c62a4-5265-40d8-ad72-fb2e08f2fc0d,1.04,33.75267833,-84.39283833,,17,2,"(33.75267833, -84.39283833)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2803,0,93,0,76,1,False,Atlanta,FEW,,324.0271301,1749.0,de3d9c50-75aa-438e-97ab-75203cd6f11b,1.04,33.75640167,-84.39217333,4e041387-b89e-4571-a52c-f14de9859dd9,18,2,"(33.75640167, -84.39217333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2804,0,56,0,83,0,False,Atlanta,FEW,,298.6012573000001,1749.0,a6e9cfa7-53ae-43dc-a29c-660d2cbb83f1,1.04,33.754459999999995,-84.379715,,22,0,"(33.754459999999995, -84.379715)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2805,0,88,0,69,1,False,Atlanta,FEW,,315.5325623,1749.0,fab8c812-1424-4360-9c3c-9d82decf95f2,1.04,33.753505,-84.39299833,3004fab2-c39d-426e-a6cf-26f7e7e7ba7d,17,1,"(33.753505, -84.39299833)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2806,0,90,0,69,1,False,Atlanta,FEW,,316.0618286,1749.0,a924d86e-0630-4c60-9ce2-4cd29996d77f,1.04,33.753605,-84.39303667,,17,0,"(33.753605, -84.39303667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2807,0,74,0,78,0,False,Atlanta,FEW,,305.5164795,1749.0,9e01cc75-f5d3-4f02-9290-aa96df81cc59,1.04,33.75805333,-84.382065,,19,2,"(33.75805333, -84.382065)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2808,0,89,0,77,0,False,Atlanta,FEW,,328.3518372,1749.0,38395c2e-f2a5-4182-936d-cb6728456164,1.04,33.75924333,-84.387695,,14,5,"(33.75924333, -84.387695)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2809,0,44,0,83,0,False,Atlanta,FEW,,298.6026611,1749.0,b70fcd61-6ef1-4230-be90-9fd43d6000e3,1.04,33.75439833,-84.37962333,,21,0,"(33.75439833, -84.37962333)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2810,0,71,0,69,0,False,Atlanta,FEW,,298.618866,1749.0,fa317aca-01fa-40cc-9c91-473cc5dbc016,1.04,33.75730167,-84.38108000000003,,21,3,"(33.75730167, -84.38108000000003)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2811,0,100,0,69,0,False,Atlanta,FEW,,298.5039673,1749.0,6270a79f-bcbd-4532-936c-22c21dde33a5,1.04,33.75742667,-84.381165,9293e83b-c1a5-475b-bbc0-9d4fde5cb351,21,3,"(33.75742667, -84.381165)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2812,0,67,0,69,0,False,Atlanta,FEW,,298.3189392,1749.0,81358ef8-11a5-4496-ab83-12c9cfd74d12,1.04,33.757275,-84.381005,,21,3,"(33.757275, -84.381005)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2813,0,55,0,75,0,False,Atlanta,FEW,,317.4050293,1749.0,7258735e-d570-42e6-852f-62f9d89f1021,1.04,33.75938833,-84.38575667,,14,4,"(33.75938833, -84.38575667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,95,0.0,4,19.0,30303
2814,0,52,0,77,0,False,Atlanta,FEW,,326.5661926,1749.0,a628de2b-8ba5-45d2-98ac-23e2ae84fbdc,1.04,33.75936167,-84.38723833,,14,3,"(33.75936167, -84.38723833)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2815,0,71,0,74,0,False,Atlanta,FEW,,306.6826477,1749.0,b116a033-0d92-45b3-81a0-4158bc7596f9,1.04,33.75834667,-84.38234,,18,3,"(33.75834667, -84.38234)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2816,0,33,0,77,0,False,Atlanta,FEW,,326.2789001000001,1749.0,bab6309f-5e49-4dfe-9863-809ceeb08403,1.04,33.75937333,-84.38720667,,14,3,"(33.75937333, -84.38720667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2817,0,94,0,69,0,False,Atlanta,FEW,,298.3020935,1749.0,08cb5a16-a6ba-4a10-8ba5-f63d22240324,1.04,33.75732,-84.381005,9293e83b-c1a5-475b-bbc0-9d4fde5cb351,21,3,"(33.75732, -84.381005)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2818,0,75,0,69,0,False,Atlanta,FEW,,298.2881470000001,1749.0,6469c1e0-db83-4880-b33c-98689be03060,1.04,33.75733167,-84.381005,,21,3,"(33.75733167, -84.381005)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2819,0,48,0,77,0,False,Atlanta,FEW,,327.03125,1749.0,8c435fe8-a8a4-4bcf-84eb-8ae6de374816,1.04,33.7594,-84.38729833,,14,3,"(33.7594, -84.38729833)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2820,0,88,0,69,0,False,Atlanta,FEW,,298.1264648,1749.0,0274aaaf-0bbb-4bd9-ab66-b3ca6c33ea8a,1.04,33.75739333,-84.38098833,9293e83b-c1a5-475b-bbc0-9d4fde5cb351,21,3,"(33.75739333, -84.38098833)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2821,0,54,0,77,0,False,Atlanta,FEW,,328.12573239999995,1749.0,510c966b-94ef-4796-a555-aa325146cdf5,1.04,33.7594,-84.38759667,,14,3,"(33.7594, -84.38759667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2822,0,99,0,74,0,False,Atlanta,FEW,,306.1819458,1749.0,3a2fac04-8d92-43e1-93bb-38ecbe131f90,1.04,33.758385,-84.38221667,,18,2,"(33.758385, -84.38221667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2823,0,96,0,74,0,False,Atlanta,FEW,,306.5835266,1749.0,cefc5a97-6542-4b03-bb0f-766c4ec781e1,1.04,33.758435,-84.38229333,d3e91e59-9daf-44ee-add1-7654df83e4fd,18,2,"(33.758435, -84.38229333)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2824,0,31,0,76,0,False,Atlanta,FEW,,308.5950623,1749.0,d4aa306b-e375-4265-a2ba-548965f0c83b,1.04,33.759190000000004,-84.38398667,,18,5,"(33.759190000000004, -84.38398667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2825,0,98,0,74,0,False,Atlanta,FEW,,306.2247009,1749.0,fbdb1f4e-decc-45e2-8bc0-d99971003077,1.04,33.75846833,-84.38224,d3e91e59-9daf-44ee-add1-7654df83e4fd,18,2,"(33.75846833, -84.38224)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2826,0,94,0,74,0,False,Atlanta,FEW,,306.4183043999999,1749.0,65c12e3c-7cf9-4077-9145-20812a0d802f,1.04,33.75849833,-84.38227833,,18,2,"(33.75849833, -84.38227833)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2827,0,33,0,76,0,False,Atlanta,FEW,,308.4650879,1749.0,65345ba1-dfaf-43c4-a0de-1893c6a629ef,1.04,33.75920833,-84.38384167,,18,3,"(33.75920833, -84.38384167)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,94,0.0,4,19.0,30303
2828,0,100,0,74,0,False,Atlanta,FEW,,306.966095,1749.0,b18002de-828e-4f21-ad21-68ed5e33b044,1.04,33.758545,-84.38231667,ac6126e0-a0c2-446f-99b1-5b9c6c1a871f,18,2,"(33.758545, -84.38231667)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2829,0,85,0,80,0,False,Atlanta,FEW,,317.8315125,1749.0,b5b73056-6832-4703-a1dd-d9b34abf0f2b,1.04,33.75862833,-84.39020500000002,927b2e8e-b308-4a5f-8768-23729d1ef798,14,6,"(33.75862833, -84.39020500000002)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2830,0,89,0,69,1,False,Atlanta,FEW,,312.0873413,1749.0,1653dd2d-bcf9-431f-a917-d871bc1fff99,1.04,33.75277,-84.39328833,98b5de4b-70e6-4b7e-94ef-dc06331cebea,17,1,"(33.75277, -84.39328833)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2831,0,38,0,79,0,False,Atlanta,FEW,,319.263092,1749.0,550790df-a202-4814-9525-6586c95defaf,1.04,33.75832333,-84.390755,,14,5,"(33.75832333, -84.390755)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,95,0.0,4,19.0,30303
2832,1,89,0,76,0,False,Atlanta,FEW,,320.9018555,1749.0,329eae39-7228-4fa6-9a90-eee897fa5e60,1.04,33.75749167,-84.3918,ad8cbcd5-840d-4c07-a037-93a372b0862d,17,3,"(33.75749167, -84.3918)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2833,0,52,0,80,1,False,Atlanta,FEW,,321.1468811000001,1749.0,018a987c-9f47-43d5-9359-667f0e0058ea,1.04,33.75657667,-84.39256333,,18,2,"(33.75657667, -84.39256333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2834,0,48,0,74,0,False,Atlanta,FEW,,305.5409241000001,1749.0,96e83ce1-47d5-46ab-a4f2-e7c2f84cb0e6,1.04,33.75860167,-84.38218,,18,2,"(33.75860167, -84.38218)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,92,0.0,4,19.0,30303
2835,0,51,0,77,0,False,Atlanta,FEW,,321.3965454,1749.0,65de4626-9ae7-46e9-9bc7-dfd62066599c,1.04,33.75971167,-84.38639,,15,4,"(33.75971167, -84.38639)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2836,0,100,0,69,1,False,Atlanta,FEW,,311.6986389,1749.0,059f92fa-424a-4aaa-8e9c-0b15140db44c,1.04,33.75279167,-84.39341667,98b5de4b-70e6-4b7e-94ef-dc06331cebea,17,1,"(33.75279167, -84.39341667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2837,0,81,0,76,1,False,Atlanta,FEW,,321.6280823,1749.0,19da3632-cd96-4dd0-9e45-00924d4b8ec8,1.04,33.75721667,-84.39217333,3d1e1505-790b-4ce0-ae81-ace4429a62be,18,2,"(33.75721667, -84.39217333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2838,0,91,0,77,0,False,Atlanta,FEW,,326.5774841,1749.0,ea49ac52-e15d-467f-a60d-9048aa70da8a,1.04,33.75967833,-84.38716167,,13,3,"(33.75967833, -84.38716167)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2839,0,82,0,80,0,False,Atlanta,FEW,,318.8102722,1749.0,bba2d30b-8031-4cf5-9aff-758c3efb0542,1.04,33.75849833,-84.39070167,dcd17bdb-51ac-4ff3-b7c3-acc133c495d1,14,5,"(33.75849833, -84.39070167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2840,0,51,0,78,0,False,Atlanta,FEW,,323.15646360000005,1749.0,837e7d99-0386-4c83-a6df-6fd49ba39c9a,1.04,33.75947167,-84.38852,,14,3,"(33.75947167, -84.38852)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2841,0,53,0,77,0,False,Atlanta,FEW,,320.5345764,1749.0,f8e0ca5a-bfcd-463f-a883-f0284bd1deea,1.04,33.75975528,-84.38628799,,15,3,"(33.75975528, -84.38628799)",5681.0,5934.0,,1.0,GA,1,18,51:31.2,0,97,0.0,4,19.0,30303
2842,0,85,0,80,0,False,Atlanta,FEW,,317.3756409,1749.0,8efdffb0-5288-4fbe-99d6-ca5a7dbc8bd0,1.04,33.75905667,-84.38976333,392ba5e5-7882-4242-9582-3ac18489d2e8,13,5,"(33.75905667, -84.38976333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2843,0,87,0,76,1,False,Atlanta,FEW,,321.6619263,1749.0,105ac7d0-315e-4a5e-a552-06048ae4d2e8,1.04,33.75726333,-84.39222667,3d1e1505-790b-4ce0-ae81-ace4429a62be,18,2,"(33.75726333, -84.39222667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2844,1,76,0,76,0,False,Atlanta,FEW,,320.7600708,1749.0,39f91288-9ca8-48de-a583-2ece41f28a9a,1.04,33.75767833,-84.39184499999998,ad8cbcd5-840d-4c07-a037-93a372b0862d,16,3,"(33.75767833, -84.39184499999998)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2845,0,60,0,80,0,False,Atlanta,FEW,,318.2725525,1749.0,45afe6fe-5d17-4b60-8cc2-af355c9ed59b,1.04,33.75874333,-84.390465,,13,4,"(33.75874333, -84.390465)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2846,1,96,0,76,1,False,Atlanta,FEW,,321.5061646000001,1749.0,285f8185-bb1b-471d-a9ea-6acb77ed09b3,1.04,33.75732,-84.39222667,3d1e1505-790b-4ce0-ae81-ace4429a62be,18,2,"(33.75732, -84.39222667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,93,0.0,4,19.0,30303
2847,0,88,0,80,0,False,Atlanta,FEW,,318.2687988,1749.0,abe4208d-c75c-4baa-95f1-bca765505398,1.04,33.758785,-84.39040333,815d8def-c697-4fdd-8403-aee91f8d9976,13,4,"(33.758784999999996, -84.39040333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2848,0,92,0,80,0,False,Atlanta,FEW,,318.4377441000001,1749.0,3e87b20e-1287-4721-a2f6-bfb85bfdafc1,1.04,33.75876667,-84.39047167,815d8def-c697-4fdd-8403-aee91f8d9976,13,4,"(33.75876667, -84.39047167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2849,0,34,0,80,1,False,Atlanta,FEW,,321.4842834,1749.0,2c378211-2104-499b-bc6e-6929e124df79,1.04,33.75693167,-84.39259333,,18,2,"(33.75693167, -84.39259333)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,90,0.0,4,19.0,30303
2850,0,30,0,80,0,False,Atlanta,FEW,,318.5396118000001,1749.0,5bd3f56b-0688-42d0-8c5d-950a56e5e78c,1.04,33.75878833,-84.39047167,,13,4,"(33.75878833, -84.39047167)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2851,0,47,0,80,0,False,Atlanta,FEW,,317.41931150000005,1749.0,1897cd43-e73b-43ec-8827-9d5a2bfad73d,1.04,33.75916333,-84.38981667,,14,4,"(33.75916333, -84.38981667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
2852,0,53,0,69,1,False,Atlanta,FEW,,314.9733887,1749.0,1cd9ce7c-a367-4283-9537-c945083da62f,1.04,33.75274667,-84.39364667,,17,1,"(33.75274667, -84.39364667)",5681.0,5934.0,,1.0,GA,0,18,51:31.2,0,98,0.0,4,19.0,30303
